"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"High income","HIC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","64.0255068123934","64.5222158898139","65.0244748685126","65.5456244595496","66.067140660513","66.5882056154519","67.0996022177756","67.6187913898131","68.1252312770229","68.6105903812023","69.077174370156","69.4726519226237","69.836340264621","70.1875697525167","70.5422751374849","70.8721256489897","71.1295037177618","71.3784157132199","71.628989703625","71.8769904021965","72.1258722945355","72.4087410070171","72.6594449044945","72.8886209763602","73.1041867609812","73.3146810800261","73.5558825847975","73.7742319945892","74.0829496867088","74.3089863623843","74.5495129625579","74.8134391221642","75.0208364231306","75.2675413137251","75.5073323515204","75.7769919380134","75.9992874595337","76.210575560214","76.4208801995309","76.6338374069697","76.8473526701284","77.1768856968639","77.5588224524432","77.9174971010632","78.2637008946502","78.5988451448874","78.9054534650525","79.1976345909964","79.4832188176962","79.7577710820477","80.0247604923917","80.2875640376121","80.5323552423157","80.7615356992456","80.9835348362203","81.2027399768406","81.4149855558688",
"Hong Kong SAR, China","HKG","Urban population (% of total)","SP.URB.TOTL.IN.ZS","85.2","85.293","85.582","85.867","86.147","86.422","86.692","86.958","87.22","87.476","87.729","88.039","88.474","88.894","89.301","89.695","90.077","90.445","90.801","91.145","91.478","91.794","92.09","92.376","92.653","92.92","94.248","96.86","98.309","99.094","99.517","99.832","99.979","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100",
"Honduras","HND","Urban population (% of total)","SP.URB.TOTL.IN.ZS","22.747","23.318","23.9","24.491","25.094","25.704","26.325","26.955","27.596","28.244","28.902","29.569","30.246","30.93","31.571","32.11","32.653","33.2","33.752","34.309","34.87","35.435","36.004","36.577","37.155","37.735","38.319","38.907","39.481","39.969","40.46","40.953","41.448","41.943","42.441","42.941","43.442","43.944","44.447","44.952","45.458","45.964","46.593","47.233","47.875","48.516","49.158","49.8","50.438","51.07","51.696","52.316","52.93","53.537","54.137","54.73","55.315",
"Heavily indebted poor countries (HIPC)","HPC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","12.2533599949611","12.6004891490178","12.959096722935","13.3334634564045","13.7310119801847","14.1409406276351","14.5429675657829","14.9574304132178","15.3845429407338","15.8272647061632","16.2553781350997","16.6951738198504","17.1405442332405","17.5919807030078","18.0403072705164","18.5047834723997","18.9893807947501","19.4771798726016","19.9750398899026","20.3930064668268","20.795471354585","21.1876297764841","21.5828245638417","22.0083300445252","22.4681212908255","22.9599861940518","23.4396883106573","23.9063658402766","24.3661662303162","24.8125897632887","25.2715357487164","25.6937108634013","26.0979664560279","26.4751724088519","26.7847445287913","27.080632035584","27.3668732252351","27.6635873600332","27.9473941501332","28.2349465061506","28.5268297085595","28.8485673255641","29.1800648849658","29.5326763962078","29.8949547029517","30.2737379081441","30.660749069295","31.0601614745714","31.4898092775215","31.9239553372939","32.3625040905948","32.8042804534722","33.2500311463996","33.6992419915767","34.1526997061606","34.6108021542053","35.0732544380362",
"Croatia","HRV","Urban population (% of total)","SP.URB.TOTL.IN.ZS","30.154","31.04","32.001","32.979","33.972","34.977","35.997","37.03","38.076","39.13","40.196","41.242","42.206","43.173","44.147","45.126","46.109","47.093","48.081","49.07","50.061","50.888","51.239","51.59","51.941","52.291","52.641","52.991","53.341","53.69","54.039","54.335","54.475","54.614","54.753","54.892","55.031","55.17","55.309","55.448","55.587","55.725","55.876","56.04","56.217","56.406","56.608","56.822","57.048","57.287","57.537","57.8","58.074","58.359","58.656","58.964","59.284",
"Haiti","HTI","Urban population (% of total)","SP.URB.TOTL.IN.ZS","15.593","15.975","16.365","16.762","17.168","17.58","18.001","18.429","18.866","19.31","19.762","20.222","20.323","20.35","20.377","20.404","20.431","20.459","20.486","20.513","20.541","20.568","20.595","21.36","22.297","23.261","24.255","25.277","26.329","27.405","28.51","29.641","30.8","31.39","31.987","32.59","33.2","33.792","34.389","34.992","35.6","37.251","38.935","40.645","42.381","44.084","45.756","47.39","48.98","50.523","52.016","53.456","54.841","56.168","57.436","58.645","59.794",
"Hungary","HUN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","55.911","56.335","56.758","57.181","57.603","58.022","58.441","58.859","59.276","59.691","60.112","60.539","60.965","61.388","61.81","62.231","62.65","63.066","63.48","63.893","64.191","64.372","64.553","64.734","64.915","65.095","65.274","65.453","65.632","65.81","65.838","65.713","65.587","65.461","65.335","65.209","65.083","64.956","64.829","64.702","64.575","64.67","65.081","65.489","65.896","66.354","66.863","67.368","67.87","68.366","68.859","69.348","69.832","70.306","70.771","71.227","71.672",
"IBRD only","IBD","Urban population (% of total)","SP.URB.TOTL.IN.ZS","25.9811598352675","26.5524486915215","27.0804504254557","27.5595425153044","28.0471940807788","28.2721278993319","28.4823005533202","28.7065569088479","28.9271634607889","29.1381238098182","29.3438170440967","29.5602504010732","29.8158249404407","30.1132910467972","30.4565673657371","30.8109801427541","31.1566871345457","31.5081226091649","31.9708913570131","32.5393315777043","33.1114366838218","33.6997899552322","34.2694339195746","34.790402498829","35.3250477533987","35.8582574434276","36.3844938075579","36.9015623799672","37.4164676732206","37.918391802633","38.4041596284548","38.9031628058297","39.4041579805452","39.9094737458343","40.4167033900354","40.9249016019936","41.4336302853677","41.9488204954154","42.4715893035665","42.9992357225833","43.5347686409809","44.1157803325655","44.7525184144867","45.3977755218667","46.0495210872674","46.7040327940735","47.3489463148089","47.9886643023334","48.6315087590086","49.2756831797983","49.9222649303349","50.5703910005095","51.2124558453208","51.8443648459432","52.4639764217348","53.0707144084159","53.663048866847",
"IDA & IBRD total","IBT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","23.9423874744745","24.4462132331407","24.9238537090441","25.3720709365202","25.8276719589476","26.0656398045437","26.2923005262622","26.5328531988516","26.7724232172569","27.0075994029469","27.2399525502516","27.4893321202805","27.7721974657532","28.0910360827465","28.447463997452","28.7512348784236","29.1089386872099","29.4706725349265","29.9257778565807","30.4617693198905","31.0034908521645","31.5540536047087","32.0705581298157","32.5494994042005","33.0421033748621","33.5363465838994","34.0252036251553","34.5068968109153","34.9864242842982","35.4520507279637","35.903677706017","36.3522127398995","36.7972959911489","37.2423485142098","37.6820020974704","38.121439758352","38.5610940962696","39.0075727083569","39.4589024998821","39.9134861295141","40.3742172894863","40.8829656809262","41.4383244433835","42.0011762726588","42.5703971673231","43.1440862086235","43.7118625499188","44.2773796136878","44.8487709518078","45.4213244323651","45.9943799718306","46.567488654875","47.1358569074326","47.6957667052156","48.2463838938474","48.7877120977236","49.3190065711172",
"IDA total","IDA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","13.6860378212124","13.9922686674698","14.2979185891064","14.6168406518247","14.946326405088","15.2829844083866","15.618586677633","15.9774490430821","16.3470866228196","16.7300536662143","17.1158892829208","17.5436619427386","17.9827453085212","18.4337378455809","18.8929839089899","19.0123747939055","19.4955014568047","19.984732284508","20.4874436812315","20.9592606882868","21.4505361457532","21.9189511457732","22.281819497848","22.6617498335513","23.06327952922","23.4828404669889","23.9039615762934","24.3264827146628","24.7508363547093","25.164466969736","25.5826677074616","25.9389929921767","26.2797791930543","26.6088596799002","26.9078271415898","27.2060873289528","27.5076513710143","27.8191855164679","28.1301834688909","28.4447669402393","28.7705215263664","29.1618896269118","29.5749036201356","29.9979923063305","30.4328378318724","30.882903044972","31.345259258125","31.8213174908933","32.3164078504662","32.814935192947","33.3160015136208","33.8156721697648","34.3143221435246","34.8137883983775","35.3176178576876","35.8273723759924","36.3430741123868",
"IDA blend","IDB","Urban population (% of total)","SP.URB.TOTL.IN.ZS","18.7440687092713","19.0851659120448","19.378171530624","19.6804107342994","19.9822089555031","20.288170873414","20.6003712641842","20.9222485043531","21.2486487486043","21.5775238299293","21.9197457705737","22.3454971991879","22.759037295173","23.1936009684747","23.6402857474573","24.091461042081","24.5431435385066","24.9740140668736","25.4111338000788","25.8352796923176","26.2070682827588","26.6471060842728","27.065774781617","27.4931309988244","27.9274527498256","28.363765345363","28.8047055279684","29.2480464021503","29.6866007192361","30.1095194191961","30.5311172066757","30.8293838080015","31.131505441286","31.4244233550599","31.7176292424574","32.012974416837","32.3146587557072","32.6270982980844","32.9508242476739","33.2810915407242","33.6251171973224","34.0788761910007","34.5432987545635","35.0007852981106","35.4669420597155","35.9437324116485","36.4315795083457","36.9317012216966","37.4435245927098","37.9645264219434","38.4943505462768","39.0286255269303","39.5693191205684","40.1134820488677","40.6619001979489","41.2144030427322","41.7711550736379",
"Indonesia","IDN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","14.586","14.821","15.058","15.299","15.543","15.789","16.039","16.293","16.549","16.809","17.071","17.338","17.779","18.28","18.793","19.317","19.853","20.398","20.956","21.524","22.104","22.815","23.606","24.415","25.244","26.089","26.953","27.835","28.736","29.651","30.584","31.613","32.703","33.808","34.933","36.076","37.235","38.406","39.593","40.792","42.002","42.782","43.566","44.353","45.145","45.937","46.732","47.528","48.327","49.124","49.924","50.712","51.488","52.252","53.003","53.742","54.466",
"IDA only","IDX","Urban population (% of total)","SP.URB.TOTL.IN.ZS","11.2740771597261","11.5650733929","11.8773694249644","12.2045677689102","12.5477949711303","12.9000137947249","13.2482445538135","13.6263628088051","14.0177678817553","14.426354340569","14.8310386334005","15.2561285673517","15.7022949446464","16.1546289378462","16.6121550036528","16.5627034113901","17.0505263774456","17.5568394666654","18.0799657917483","18.5637257968053","19.1029522317813","19.5752576448372","19.9009034414178","20.2482661962087","20.6250083085518","21.0283824853728","21.4323124174148","21.8378522769589","22.2498626652783","22.6557377220578","23.0710867535733","23.4590497129769","23.8230787803719","24.1751264345531","24.4822471882888","24.7871069117932","25.092670295983","25.4072072249218","25.7154264075339","26.0269765144042","26.3484720851198","26.7144531383017","27.1080603653175","27.5202717480937","27.9451198071559","28.3863269600191","28.8392238855717","29.3052064804295","29.7925652382909","30.279492620961","30.7632700237745","31.2421900584775","31.7177891893172","32.1925491106089","32.6717719033791","33.1583468149635","33.6523997055816",
"Isle of Man","IMN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","55.123","55.345","55.586","55.826","56.066","56.305","56.47","56.311","56.151","55.991","55.831","55.556","54.77","53.983","53.194","52.403","51.799","51.795","51.791","51.788","51.784","51.78","51.776","51.773","51.769","51.765","51.761","51.757","51.754","51.75","51.746","51.745","51.754","51.764","51.773","51.783","51.792","51.8","51.808","51.815","51.823","51.833","51.851","51.869","51.887","51.905","51.922","51.94","51.958","51.976","51.994","52.012","52.042","52.084","52.138","52.203","52.281",
"India","IND","Urban population (% of total)","SP.URB.TOTL.IN.ZS","17.924","18.032","18.218","18.405","18.595","18.785","18.977","19.171","19.366","19.562","19.76","19.991","20.321","20.653","20.991","21.332","21.677","22.026","22.379","22.736","23.098","23.417","23.647","23.879","24.113","24.348","24.585","24.823","25.063","25.305","25.547","25.778","25.984","26.191","26.399","26.607","26.817","27.028","27.24","27.453","27.667","27.918","28.244","28.572","28.903","29.235","29.569","29.906","30.246","30.587","30.93","31.276","31.631","31.994","32.366","32.747","33.136",
"Not classified","INX","Urban population (% of total)","SP.URB.TOTL.IN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","45.822","46.24","46.856","47.473","48.091","48.709","49.323","49.923","50.524","51.123","51.722","52.269","52.611","52.952","53.294","53.634","53.975","54.315","54.655","54.994","55.333","55.634","55.794","55.955","56.115","56.275","56.426","56.546","56.666","56.786","56.906","57.046","57.265","57.484","57.702","57.92","58.144","58.395","58.645","58.896","59.146","59.395","59.649","59.925","60.202","60.477","60.752","61.025","61.298","61.569","61.84","62.111","62.386","62.667","62.952","63.241","63.535",
"Iran, Islamic Rep.","IRN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.735","34.389","35.051","35.718","36.391","37.068","37.752","38.557","39.437","40.321","41.212","42.11","43.014","43.92","44.832","45.747","46.666","47.47","48.21","48.951","49.693","50.434","51.175","51.916","52.657","53.395","54.133","54.717","55.257","55.794","56.33","56.865","57.653","58.519","59.38","60.236","61.087","61.853","62.588","63.318","64.042","64.758","65.468","66.172","66.869","67.558","68.239","68.864","69.458","70.045","70.626","71.2","71.769","72.32","72.855","73.375","73.879",
"Iraq","IRQ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","42.899","44.432","45.978","47.532","49.093","50.651","51.868","52.945","54.02","55.089","56.154","57.214","58.269","59.313","60.351","61.379","62.398","63.404","64.178","64.852","65.521","66.183","66.839","67.488","68.132","68.767","69.396","70.017","70.072","69.889","69.706","69.522","69.337","69.152","68.966","68.78","68.593","68.405","68.388","68.442","68.496","68.55","68.604","68.658","68.712","68.766","68.819","68.873","68.927","68.98","69.034","69.098","69.175","69.262","69.361","69.471","69.592",
"Iceland","ISL","Urban population (% of total)","SP.URB.TOTL.IN.ZS","80.3","80.803","81.297","81.781","82.256","82.72","83.175","83.621","84.057","84.483","84.9","85.269","85.63","85.983","86.33","86.669","87.002","87.326","87.644","87.955","88.26","88.533","88.8","89.062","89.319","89.57","89.816","90.057","90.294","90.524","90.75","90.932","91.112","91.287","91.46","91.63","91.797","91.96","92.121","92.267","92.401","92.532","92.662","92.789","92.914","93.037","93.159","93.278","93.395","93.511","93.624","93.734","93.84","93.942","94.042","94.137","94.23",
"Israel","ISR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","76.848","77.985","78.754","79.502","80.232","80.94","81.63","82.3","82.952","83.582","84.195","84.789","85.351","85.793","86.224","86.643","87.053","87.45","87.838","88.215","88.583","88.94","89.287","89.608","89.719","89.828","89.936","90.044","90.15","90.255","90.359","90.463","90.565","90.666","90.767","90.866","90.943","91.009","91.074","91.139","91.203","91.267","91.33","91.393","91.456","91.518","91.58","91.641","91.702","91.763","91.824","91.886","91.949","92.012","92.076","92.14","92.205",
"Italy","ITA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","59.361","59.856","60.355","60.853","61.35","61.843","62.334","62.822","63.309","63.792","64.272","64.75","65.039","65.241","65.442","65.643","65.844","66.044","66.243","66.442","66.64","66.837","66.886","66.866","66.846","66.826","66.806","66.786","66.766","66.746","66.726","66.706","66.742","66.802","66.862","66.922","66.982","67.042","67.102","67.162","67.222","67.282","67.382","67.501","67.62","67.738","67.856","67.974","68.092","68.209","68.327","68.444","68.56","68.686","68.821","68.964","69.116",
"Jamaica","JAM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","33.769","34.5","35.239","35.985","36.74","37.499","38.265","39.036","39.815","40.596","41.324","41.858","42.395","42.933","43.472","44.013","44.557","45.1","45.645","46.191","46.739","47.286","47.813","48.016","48.22","48.424","48.628","48.832","49.036","49.24","49.444","49.656","49.896","50.136","50.375","50.615","50.855","51.095","51.335","51.574","51.814","52.053","52.251","52.437","52.625","52.811","52.998","53.184","53.371","53.557","53.743","53.93","54.127","54.336","54.556","54.788","55.03",
"Jordan","JOR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","50.879","52.412","53.215","53.565","53.914","54.262","54.61","54.957","55.296","55.633","55.971","56.308","56.645","56.98","57.315","57.65","57.984","58.316","58.649","58.98","60.029","61.464","62.882","64.278","65.652","66.996","68.315","69.606","70.868","72.095","73.291","74.455","75.586","76.68","77.74","78.365","78.66","78.951","79.239","79.525","79.808","80.087","80.364","80.638","80.909","81.177","81.442","81.704","81.964","82.22","82.473","82.724","82.97","83.211","83.447","83.679","83.905",
"Japan","JPN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","63.272","64.213","65.144","66.064","66.972","67.866","68.704","69.516","70.316","71.102","71.877","72.666","73.452","74.22","74.975","75.716","75.944","76.002","76.06","76.118","76.175","76.273","76.383","76.493","76.603","76.712","76.835","76.962","77.088","77.213","77.339","77.473","77.61","77.746","77.881","78.016","78.145","78.272","78.398","78.523","78.649","79.99","81.647","83.196","84.64","85.978","87.057","88.013","88.909","89.743","90.522","91.248","91.902","92.491","93.021","93.498","93.928",
"Kazakhstan","KAZ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","44.198","44.746","45.296","45.847","46.4","47.047","47.696","48.346","48.997","49.647","50.236","50.753","51.269","51.785","52.3","52.564","52.828","53.092","53.356","53.7","54.142","54.582","55.022","55.461","55.9","56.01","56.121","56.231","56.341","56.357","56.266","56.175","56.083","55.992","55.9","55.921","55.943","55.964","55.986","55.93","55.729","55.527","55.326","55.124","54.921","54.719","54.516","54.314","54.111","53.908","53.732","53.581","53.458","53.361","53.29","53.247","53.229",
"Kenya","KEN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","7.362","7.565","7.774","8.038","8.318","8.605","8.902","9.209","9.525","9.85","10.295","10.778","11.282","11.805","12.349","12.914","13.503","14.112","14.745","15.401","15.583","15.681","15.78","15.879","15.979","16.079","16.18","16.281","16.383","16.485","16.748","17.043","17.342","17.645","17.952","18.263","18.579","18.898","19.222","19.55","19.892","20.239","20.591","20.948","21.31","21.675","22.045","22.42","22.8","23.183","23.571","23.967","24.37","24.78","25.197","25.622","26.055",
"Kyrgyz Republic","KGZ","Urban population (% of total)","SP.URB.TOTL.IN.ZS","34.181","34.511","34.844","35.178","35.515","35.851","36.19","36.53","36.871","37.214","37.466","37.609","37.753","37.897","38.042","38.186","38.331","38.476","38.621","38.677","38.627","38.577","38.527","38.477","38.427","38.377","38.327","38.277","38.227","38.065","37.777","37.49","37.203","36.918","36.633","36.349","36.066","35.785","35.504","35.3","35.298","35.296","35.295","35.293","35.292","35.29","35.289","35.287","35.285","35.284","35.303","35.342","35.403","35.483","35.585","35.707","35.85",
"Cambodia","KHM","Urban population (% of total)","SP.URB.TOTL.IN.ZS","10.285","10.293","10.333","10.497","10.662","10.83","11","12.098","13.291","14.579","15.97","18.717","21.818","25.263","29.055","4.477","4.82","5.186","5.578","5.999","9.898","12.742","13.031","13.325","13.626","13.931","14.242","14.559","14.883","15.211","15.546","15.887","16.234","16.587","16.946","17.311","17.683","18.06","18.355","18.47","18.586","18.703","18.82","18.937","19.055","19.174","19.293","19.413","19.533","19.666","19.81","19.967","20.137","20.319","20.514","20.723","20.945",
"Kiribati","KIR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","16.29","16.918","17.566","18.233","18.92","19.625","20.351","21.097","21.863","22.871","24.088","25.348","26.654","27.997","28.96","29.606","30.262","30.925","31.596","32.036","32.284","32.532","32.782","33.032","33.284","33.541","33.828","34.116","34.405","34.695","34.987","35.272","35.555","35.839","36.123","36.409","37.386","38.752","40.138","41.54","42.958","43.473","43.492","43.512","43.532","43.551","43.571","43.603","43.647","43.704","43.773","43.855","43.948","44.055","44.173","44.304","44.447",
"St. Kitts and Nevis","KNA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.644","28.269","28.903","29.545","30.197","30.855","31.521","32.196","32.878","33.567","34.141","34.317","34.495","34.672","34.849","35.027","35.206","35.385","35.564","35.744","35.882","35.754","35.626","35.498","35.37","35.243","35.116","34.989","34.862","34.735","34.609","34.474","34.283","34.093","33.904","33.715","33.526","33.339","33.151","32.965","32.778","32.593","32.427","32.281","32.155","32.048","31.961","31.893","31.845","31.816","31.806","31.815","31.844","31.892","31.96","32.047","32.153",
"Korea, Rep.","KOR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.71","28.531","29.461","30.407","31.372","32.351","33.347","34.971","36.846","38.756","40.704","42.261","43.692","45.131","46.579","48.033","49.719","51.476","53.233","54.981","56.72","58.407","60.061","61.693","63.301","64.876","66.679","68.563","70.389","72.148","73.844","74.972","75.82","76.645","77.452","78.239","78.662","78.905","79.145","79.384","79.621","79.94","80.299","80.652","81.002","81.345","81.528","81.631","81.733","81.835","81.936","82.037","82.141","82.249","82.36","82.474","82.592",
"Kuwait","KWT","Urban population (% of total)","SP.URB.TOTL.IN.ZS","74.893","75.787","76.66","77.511","78.341","79.273","80.716","82.081","83.371","84.582","85.661","86.444","87.192","87.902","88.579","89.384","90.745","91.944","93","93.928","94.781","95.67","96.414","97.034","97.551","97.903","97.917","97.932","97.946","97.96","97.974","97.988","98.002","98.016","98.029","98.043","98.057","98.071","98.085","98.099","98.113","98.128","98.142","98.157","98.172","98.187","98.202","98.217","98.232","98.248","98.263","98.279","98.294","98.31","98.326","98.342","98.358",
"Latin America & Caribbean (excluding high income)","LAC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","48.3864560807583","49.1895393390612","50.0056919553289","50.8242847900067","51.6478054412003","52.4204947114533","53.1919763550938","53.9618389235245","54.7327431050431","55.501171026911","56.2668780579383","57.0438414312275","57.8151618211665","58.561809963403","59.2991530152074","60.0354233248104","60.7655344081987","61.494532818139","62.220245589563","62.9389152903578","63.6491100682269","64.3228035086658","64.9718532821782","65.6150981171179","66.254118148404","66.8890802241421","67.5117559856157","68.1242600346674","68.7301141436536","69.3252918283082","69.9072042273155","70.4599238200489","70.9875943188336","71.4969902111922","72.0015387983593","72.4967964340316","72.9682208059351","73.4494635154417","73.9261470363833","74.3869621650284","74.845219312891","75.2117051642739","75.5533223461961","75.8875258075976","76.2199004416604","76.5468896388686","76.8700158970515","77.1888057420307","77.5036934185976","77.8132803114616","78.1192853362836","78.4213275783239","78.71630397359","79.0044922355059","79.2864367106493","79.5616064945206","79.8302576604752",
"Lao PDR","LAO","Urban population (% of total)","SP.URB.TOTL.IN.ZS","7.946","8.02","8.095","8.17","8.246","8.323","8.4","8.692","8.994","9.304","9.625","9.955","10.295","10.597","10.837","11.081","11.331","11.584","11.843","12.107","12.377","12.65","12.93","13.214","13.504","13.804","14.118","14.439","14.766","15.098","15.437","15.782","16.133","16.49","16.854","17.378","18.234","19.12","20.039","20.991","21.977","22.993","24.044","25.126","26.242","27.386","28.537","29.688","30.839","31.985","33.123","34.252","35.368","36.469","37.551","38.614","39.654",
"Lebanon","LBN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","42.343","44.039","45.752","47.475","49.207","50.935","52.664","54.386","56.101","57.796","59.475","61.06","62.58","64.072","65.54","66.978","68.387","69.759","71.099","72.403","73.672","74.899","76.089","77.24","78.353","79.422","80.454","81.446","82.4","82.763","83.12","83.472","83.818","84.157","84.491","84.82","85.142","85.459","85.77","85.885","86","86.115","86.231","86.348","86.466","86.584","86.703","86.822","86.942","87.062","87.183","87.304","87.426","87.548","87.67","87.792","87.914",
"Liberia","LBR","Urban population (% of total)","SP.URB.TOTL.IN.ZS","18.632","19.291","19.969","20.664","21.378","22.108","22.856","23.622","24.407","25.207","26.025","26.86","27.713","28.581","29.47","30.382","31.311","32.252","33.209","34.181","35.167","36.163","37.173","38.194","39.834","42.373","44.956","47.567","50.195","52.814","55.422","58","55.019","52.009","48.981","45.96","42.964","43.304","43.646","43.988","44.331","44.673","45.017","45.361","45.706","46.051","46.396","46.742","47.088","47.441","47.801","48.168","48.541","48.921","49.308","49.701","50.1",
"Libya","LBY","Urban population (% of total)","SP.URB.TOTL.IN.ZS","27.323","28.197","29.089","29.998","30.924","33.666","36.698","39.839","43.07","46.352","49.671","52.992","56.292","59.528","61.237","62.785","64.31","65.802","67.265","68.696","70.094","71.451","72.773","74.055","75.3","75.45","75.505","75.56","75.614","75.669","75.723","75.777","75.832","75.886","75.94","75.994","76.048","76.11","76.181","76.259","76.346","76.441","76.544","76.655","76.774","76.9","77.034","77.175","77.324","77.479","77.642","77.812","77.988","78.17","78.359","78.554","78.754",
"St. Lucia","LCA","Urban population (% of total)","SP.URB.TOTL.IN.ZS","21.46","21.696","21.934","22.174","22.416","22.66","22.905","23.153","23.403","23.654","23.907","24.162","24.419","24.677","24.938","25.2","25.465","25.73","25.998","26.268","26.54","26.812","27.087","27.364","27.643","27.923","28.205","28.488","28.774","29.061","29.349","29.572","29.369","29.167","28.965","28.765","28.565","28.366","28.168","27.971","27.774","27.473","26.329","25.216","24.133","23.085","22.068","21.084","20.131","19.213","18.45","18.45","18.45","18.459","18.477","18.504","18.54",
"Latin America & Caribbean","LCN","Urban population (% of total)","SP.URB.TOTL.IN.ZS","49.2772809021316","50.0664787314843","50.8666882519334","51.669463512336","52.4773278915242","53.237793724635","53.997498727182","54.7558274978195","55.5148300626266","56.2703664705149","57.0212886203106","57.7791823505121","58.5305596747886","59.2580933914517","59.9768699750632","60.6949946854877","61.4092336409585","62.1221892382449","62.8322478506202","63.5353819526394","64.237518143895","64.9236999265468","65.5811202709272","66.2204639048887","66.8534262919289","67.4800181338567","68.0931714165926","68.6948136391829","69.2882406885671","69.8696646729509","70.4350511493539","70.9667180323262","71.4756913005547","71.9727590424015","72.4653852915603","72.9492414081057","73.4108099867682","73.8815978965112","74.3488703755232","74.7990023891859","75.2455012275361","75.6019895204121","75.9344405774963","76.259471126281","76.5825286990645","76.9002134975522","77.2138343776564","77.5230704468807","77.8285040068718","78.1286601900425","78.4251718248344","78.7172557232567","79.0026027141892","79.2815550410418","79.5541628625135","79.8203267805437","80.0803734748083",
"Least developed countries: UN classification","LDC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","9.58822798239325","9.83382618753071","10.1012961155378","10.3831174686206","10.6793980643629","10.9862210110908","11.3028761735645","11.6532491323678","12.0176716633477","12.3990193094254","12.7811341719461","13.1986715252642","13.6404545387097","14.0877344047866","14.5418146329242","14.4473561929227","14.929437444518","15.4327522208348","15.954293648603","16.4572634671516","17.0199331771573","17.5086730915912","17.8393406918103","18.1943748144388","18.5793883874034","18.9872294902466","19.3981992925444","19.8129561717168","20.2360048183237","20.6545991613604","21.0881105338409","21.4929148935551","21.8730460346315","22.2416529362186","22.5611221795471","22.8735836739429","23.184887909029","23.5056907988291","23.8200270987584","24.1351687704825","24.4579314727608","24.8324283789897","25.2387308989592","25.6656958368029","26.1034283698773","26.5554398829339","27.0148456215114","27.482580542124","27.9745528024043","28.4728729174618","28.9777111541556","29.4878765872464","30.00207208136","30.5189971309985","31.0393576357207","31.5627601312971","32.0890514988359",
"Low income","LIC","Urban population (% of total)","SP.URB.TOTL.IN.ZS","11.7907015830455","12.0911564131401","12.3887102254242","12.6983628324147","13.0206324411597","13.3595259656985","13.7155091825699","14.0877189291095","14.5409911837243","15.0546174290061","15.5604588359849","15.9144420152377","16.2795069637826","16.6483541566457","17.0268777713059","17.4097348325035","17.763699637117","18.1229988541171","18.4839149572155","18.7945866558908","19.0883008226387","19.4021950755492","19.7187127986734","20.058705500909","20.4118598676704","20.7908333020266","21.1609931323242","21.5226947043063","21.8887854750151","22.2452471091112","22.6171736917306","22.9594555617749","23.2883645488128","23.5975508524152","23.8801524202515","24.1441861334858","24.3979246338425","24.6616939112899","24.9117732840184","25.1631769499994","25.4214353033449","25.7059587490866","25.9840445515163","26.2744829062107","26.5750938370419","26.8945514965779","27.2226079357827","27.5609966278585","27.9343115495793","28.3140876466968","28.7016221644136","29.0958641220785","29.4975164033013","29.905943049654","30.3223784819347","30.7469411780842","31.1794184376435",
"Liechtenstein","LIE","Urban population (% of total)","SP.URB.TOTL.IN.ZS","20.437","20.315","20.102","19.89","19.679","19.471","19.264","19.059","18.855","18.654","18.453","18.364","18.354","18.344","18.334","18.324","18.314","18.304","18.294","18.284","18.274","18.187","18.043","17.901","17.759","17.619","17.479","17.34","17.201","17.064","16.928","16.821","16.736","16.651","16.566","16.482","16.29","15.994","15.702","15.414","15.13","14.962","14.906","14.85","14.795","14.739","14.684","14.629","14.574","14.519","14.464","14.41","14.365","14.33","14.305","14.289","14.283",
